Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Country,City,Region,Product_ID,Category,Sub_Category,Product_Name,Sales
1713,IN-2016-145401,2016-01-30,2016-02-04,3,JP-15520,0,India,Delhi,0,OFF-PA-10004405,1,12,Rediform Voice Mail Log Books,14.304
1714,IN-2018-124968,2018-09-08,2018-09-13,2,MM-18055,0,India,Delhi,0,FUR-TA-10004289,0,16,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,765.625
1715,IN-2018-104003,2018-10-07,2018-10-13,3,DC-13285,0,India,Delhi,3,FUR-BO-10003965,0,4,OSullivan Manor Hill 2-Door Library in Brianna Oak,307.666
1716,IN-2017-154788,2017-04-30,2017-05-04,3,JL-15835,0,India,Delhi,1,OFF-BI-10003314,1,3,Tuff Stuff Recycled Round Ring Binders,7.712
1717,IN-2017-169943,2017-05-19,2017-05-24,3,BN-11515,0,India,Delhi,1,OFF-AP-10001563,1,1,Belkin Premiere Surge Master II 8-outlet surge protector,242.9
1718,IN-2017-169943,2017-05-19,2017-05-24,3,BN-11515,0,India,Delhi,1,OFF-ST-10004123,1,14,Safco Industrial Wire Shelving System,454.9
1719,IN-2017-169943,2017-05-19,2017-05-24,3,BN-11515,0,India,Delhi,1,FUR-FU-10002088,0,9,Nu-Dell Float Frame 11 x 14 1/2,35.92
1720,IN-2017-169943,2017-05-19,2017-05-24,3,BN-11515,0,India,Delhi,1,FUR-FU-10000010,0,9,"DAX Value U-Channel Document Frames, Easel Back",39.76
1721,IN-2017-169943,2017-05-19,2017-05-24,3,BN-11515,0,India,Delhi,1,OFF-BI-10002824,1,3,Recycled Easel Ring Binders,47.744
1722,IN-2016-123218,2016-12-20,2016-12-25,3,KD-16345,0,India,Delhi,0,TEC-PH-10001061,2,13,Apple iPhone 5C,159.984
1723,IN-2016-123218,2016-12-20,2016-12-25,3,KD-16345,0,India,Delhi,0,TEC-AC-10000736,2,0,Logitech G600 MMO Gaming Mouse,255.968
1724,IN-2016-123218,2016-12-20,2016-12-25,3,KD-16345,0,India,Delhi,0,FUR-BO-10003966,0,4,"Sauder Facets Collection Library, Sky Alder Finish",359.058
1725,IN-2016-127453,2016-12-19,2016-12-20,0,JK-15370,0,India,Delhi,1,OFF-AP-10000828,1,1,Avanti 4.4 Cu. Ft. Refrigerator,434.352
1726,IN-2016-127453,2016-12-19,2016-12-20,0,JK-15370,0,India,Delhi,1,OFF-AP-10002906,1,1,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3.552
1727,IN-2016-127453,2016-12-19,2016-12-20,0,JK-15370,0,India,Delhi,1,OFF-AP-10003860,1,1,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,88.832
1728,IN-2018-164056,2018-04-29,2018-05-04,2,FM-14215,1,India,Delhi,1,FUR-TA-10001307,0,16,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1048.35
1729,IN-2017-106894,2017-02-07,2017-02-07,1,CA-12265,0,India,Delhi,2,TEC-AC-10003063,2,0,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0
1730,IN-2017-106894,2017-02-07,2017-02-07,1,CA-12265,0,India,Delhi,2,OFF-LA-10001045,1,10,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,7.83
1731,IN-2015-125136,2015-09-28,2015-10-03,3,KD-16495,1,India,Delhi,2,OFF-PA-10001457,1,12,White GlueTop Scratch Pads,96.256
1732,IN-2015-125136,2015-09-28,2015-10-03,3,KD-16495,1,India,Delhi,2,OFF-PA-10001804,1,12,Xerox 195,10.688
1733,IN-2017-131149,2017-07-10,2017-07-14,3,LH-17155,0,India,Delhi,0,OFF-ST-10000689,1,14,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04
1734,IN-2017-131149,2017-07-10,2017-07-14,3,LH-17155,0,India,Delhi,0,OFF-AR-10002135,1,2,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,154.24
1735,IN-2018-101483,2018-07-29,2018-08-01,2,AG-10675,0,India,Delhi,2,OFF-AP-10002082,1,1,Holmes HEPA Air Purifier,34.848
1736,IN-2018-101483,2018-07-29,2018-08-01,2,AG-10675,0,India,Delhi,2,TEC-PH-10003442,2,13,Samsung Replacement EH64AVFWE Premium Headset,22.0
1737,IN-2018-101483,2018-07-29,2018-08-01,2,AG-10675,0,India,Delhi,2,OFF-AR-10002833,1,2,Newell 322,4.368
1738,IN-2016-130204,2016-09-03,2016-09-09,3,DB-13120,1,India,Delhi,3,OFF-ST-10001325,1,14,Sterilite Officeware Hinged File Box,31.44
1739,IN-2016-130204,2016-09-03,2016-09-09,3,DB-13120,1,India,Delhi,3,TEC-AC-10003038,2,0,Kingston Digital DataTraveler 16GB USB 2.0,17.9
1740,IN-2016-130204,2016-09-03,2016-09-09,3,DB-13120,1,India,Delhi,3,TEC-AC-10003590,2,0,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",129.45
1741,IN-2015-110527,2015-08-09,2015-08-16,3,ED-13885,2,India,Delhi,3,OFF-LA-10000262,1,10,Avery 494,20.88
1742,IN-2018-152807,2018-10-30,2018-11-03,3,MC-18100,0,India,Delhi,1,OFF-PA-10004355,1,12,Xerox 231,20.736
1743,IN-2018-152807,2018-10-30,2018-11-03,3,MC-18100,0,India,Delhi,1,FUR-FU-10004415,0,9,"Stacking Tray, Side-Loading, Legal, Smoke",7.168
1744,IN-2018-152807,2018-10-30,2018-11-03,3,MC-18100,0,India,Delhi,1,OFF-ST-10002486,1,14,Eldon Shelf Savers Cubes and Bins,11.168
1745,IN-2018-152807,2018-10-30,2018-11-03,3,MC-18100,0,India,Delhi,1,TEC-AC-10001142,2,0,First Data FD10 PIN Pad,442.4
1746,IN-2015-133270,2015-06-06,2015-06-09,0,BM-11785,0,India,Delhi,1,OFF-AR-10002656,1,2,Sanford Liquid Accent Highlighters,13.36
1747,IN-2017-155670,2017-08-13,2017-08-17,2,EM-14065,0,India,Delhi,2,OFF-BI-10000138,1,3,Acco Translucent Poly Ring Binders,11.232
1748,IN-2017-155670,2017-08-13,2017-08-17,2,EM-14065,0,India,Delhi,2,OFF-PA-10004947,1,12,Easy-staple paper,10.272
1749,IN-2015-157406,2015-04-25,2015-04-29,3,DA-13450,2,India,Delhi,0,OFF-PA-10003543,1,12,Xerox 1985,10.368
1750,IN-2015-157406,2015-04-25,2015-04-29,3,DA-13450,2,India,Delhi,0,OFF-AR-10002221,1,2,12 Colored Short Pencils,6.24
1751,IN-2016-139094,2016-11-22,2016-11-27,3,MO-17800,2,India,Delhi,0,FUR-TA-10004607,0,16,Hon 2111 Invitation Series Straight Table,206.962
1752,IN-2018-168837,2018-10-14,2018-10-17,0,JW-15955,0,India,Delhi,3,FUR-FU-10001918,0,9,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,9.46
1753,IN-2018-116715,2018-12-02,2018-12-05,0,VW-21775,1,India,Delhi,3,OFF-ST-10004340,1,14,"Fellowes Mobile File Cart, Black",559.62
1754,IN-2018-116715,2018-12-02,2018-12-05,0,VW-21775,1,India,Delhi,3,OFF-PA-10004475,1,12,Xerox 1940,109.92
1755,IN-2018-116715,2018-12-02,2018-12-05,0,VW-21775,1,India,Delhi,3,OFF-PA-10003893,1,12,Xerox 1962,8.56
1756,IN-2016-135622,2016-12-08,2016-12-11,2,TT-21460,2,India,Delhi,0,OFF-PA-10000100,1,12,Xerox 1945,360.712
1757,IN-2016-135622,2016-12-08,2016-12-11,2,TT-21460,2,India,Delhi,0,TEC-PH-10001817,2,13,Wilson Electronics DB Pro Signal Booster,1718.4
1758,IN-2016-107349,2016-07-13,2016-07-15,0,SL-20155,2,India,Delhi,0,OFF-BI-10001765,1,3,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,41.568
1759,IN-2015-139017,2015-05-11,2015-05-17,3,RM-19375,0,India,Delhi,0,TEC-AC-10001013,2,0,Logitech ClearChat Comfort/USB Headset H390,46.864
1760,IN-2015-141817,2015-01-05,2015-01-12,3,MB-18085,0,India,Delhi,1,OFF-AR-10003478,1,2,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",19.536
1761,IN-2016-130785,2016-09-05,2016-09-09,3,AG-10900,0,India,Delhi,3,FUR-BO-10000330,0,4,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332
1762,IN-2016-130785,2016-09-05,2016-09-09,3,AG-10900,0,India,Delhi,3,OFF-BI-10001900,1,3,"DXL Angle-View Binders with Locking Rings, Black",28.752
1763,IN-2016-130785,2016-09-05,2016-09-09,3,AG-10900,0,India,Delhi,3,FUR-BO-10003159,0,4,"Sauder Camden County Collection Libraries, Planked Cherry Finish",293.199
1764,IN-2017-110254,2017-08-04,2017-08-08,3,ML-17755,2,India,Delhi,2,OFF-SU-10002573,1,15,Acme 10 Easy Grip Assistive Scissors,35.06
1765,IN-2017-110254,2017-08-04,2017-08-08,3,ML-17755,2,India,Delhi,2,OFF-LA-10004484,1,10,Avery 476,4.13
1766,IN-2017-110254,2017-08-04,2017-08-08,3,ML-17755,2,India,Delhi,2,FUR-FU-10001591,0,9,Advantus Panel Wall Certificate Holder - 8.5x11,109.8
1767,IN-2017-110254,2017-08-04,2017-08-08,3,ML-17755,2,India,Delhi,2,OFF-LA-10002034,1,10,Avery 478,9.82
1768,IN-2015-158057,2015-03-22,2015-03-26,3,CC-12685,0,India,Delhi,2,OFF-BI-10004410,1,3,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.644
1769,IN-2015-158057,2015-03-22,2015-03-26,3,CC-12685,0,India,Delhi,2,OFF-BI-10002735,1,3,GBC Prestige Therm-A-Bind Covers,51.465
1770,IN-2018-146024,2018-03-02,2018-03-08,3,SC-20770,1,India,Delhi,0,OFF-SU-10001935,1,15,Staple remover,6.976
1771,IN-2018-146024,2018-03-02,2018-03-08,3,SC-20770,1,India,Delhi,0,OFF-BI-10003291,1,3,Wilson Jones Leather-Like Binders with DublLock Round Rings,12.222
1772,IN-2017-129686,2017-11-27,2017-11-29,2,GG-14650,1,India,Delhi,0,OFF-ST-10004337,1,14,"SAFCO Commercial Wire Shelving, 72h",97.984
1773,IN-2017-129686,2017-11-27,2017-11-29,2,GG-14650,1,India,Delhi,0,TEC-AC-10001266,2,0,Memorex Micro Travel Drive 8 GB,62.4
1774,IN-2015-118976,2015-04-28,2015-05-03,3,MY-18295,1,India,Delhi,1,OFF-BI-10001628,1,3,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity",20.86
1775,IN-2015-118976,2015-04-28,2015-05-03,3,MY-18295,1,India,Delhi,1,OFF-ST-10000877,1,14,Recycled Steel Personal File for Standard File Folders,497.61
1776,IN-2015-118976,2015-04-28,2015-05-03,3,MY-18295,1,India,Delhi,1,OFF-AR-10004752,1,2,Blackstonian Pencils,5.34
1777,IN-2015-118976,2015-04-28,2015-05-03,3,MY-18295,1,India,Delhi,1,OFF-LA-10000452,1,10,Avery 488,3.15
1778,IN-2016-105347,2016-11-24,2016-11-28,3,DP-13000,0,India,Delhi,3,OFF-PA-10000675,1,12,Xerox 1919,368.91
1779,IN-2016-105347,2016-11-24,2016-11-28,3,DP-13000,0,India,Delhi,3,OFF-AR-10003045,1,2,Prang Colored Pencils,14.7
1780,IN-2017-124667,2017-11-11,2017-11-16,3,BD-11770,0,India,Delhi,1,TEC-AC-10003447,2,0,Micropad Numeric Keypads,59.97
1781,IN-2017-124667,2017-11-11,2017-11-16,3,BD-11770,0,India,Delhi,1,OFF-ST-10002276,1,14,Safco Steel Mobile File Cart,83.36
1782,IN-2016-111094,2016-07-09,2016-07-13,3,CB-12535,1,India,Delhi,1,OFF-PA-10001609,1,12,Tops Wirebound Message Log Books,6.58
1783,IN-2016-111094,2016-07-09,2016-07-13,3,CB-12535,1,India,Delhi,1,OFF-BI-10001597,1,3,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2, Blue",122.94
1784,IN-2018-166317,2018-09-22,2018-09-26,3,JE-15610,1,India,Delhi,0,OFF-PA-10004475,1,12,Xerox 1940,219.84
1785,IN-2018-166317,2018-09-22,2018-09-26,3,JE-15610,1,India,Delhi,0,TEC-AC-10004510,2,0,Logitech Desktop MK120 Mouse and keyboard Combo,98.16
1786,IN-2018-166317,2018-09-22,2018-09-26,3,JE-15610,1,India,Delhi,0,OFF-BI-10002976,1,3,ACCOHIDE Binder by Acco,33.04
1787,IN-2018-166317,2018-09-22,2018-09-26,3,JE-15610,1,India,Delhi,0,TEC-PH-10001615,2,13,AT&T CL82213,86.97
1788,IN-2016-154326,2016-02-15,2016-02-19,3,RP-19855,1,India,Delhi,0,TEC-PH-10001819,2,13,Innergie mMini Combo Duo USB Travel Charging Kit,134.97
1789,IN-2016-154326,2016-02-15,2016-02-19,3,RP-19855,1,India,Delhi,0,TEC-PH-10000560,2,13,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98
1790,IN-2016-154326,2016-02-15,2016-02-19,3,RP-19855,1,India,Delhi,0,TEC-AC-10004568,2,0,Maxell LTO Ultrium - 800 GB,139.95
1791,IN-2015-102008,2015-09-30,2015-10-04,3,RA-19915,0,India,Delhi,1,OFF-PA-10004092,1,12,Tops Green Bar Computer Printout Paper,48.94
1792,IN-2015-120474,2015-12-01,2015-12-03,0,RP-19390,0,India,Delhi,0,FUR-CH-10001854,0,5,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2807.84
1793,IN-2015-120474,2015-12-01,2015-12-03,0,RP-19390,0,India,Delhi,0,OFF-AR-10000475,1,2,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",46.64
1794,IN-2015-104773,2015-12-08,2015-12-13,3,TB-21175,1,India,Delhi,0,OFF-ST-10000777,1,14,"Companion Letter/Legal File, Black",60.416
1795,IN-2017-140774,2017-09-05,2017-09-10,3,BE-11455,2,India,Delhi,0,OFF-AR-10004022,1,2,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94
1796,IN-2018-139465,2018-08-27,2018-08-30,0,MR-17545,2,India,Delhi,1,OFF-ST-10002352,1,14,Iris Project Case,63.84
1797,IN-2018-139465,2018-08-27,2018-08-30,0,MR-17545,2,India,Delhi,1,TEC-PH-10000455,2,13,GE 30522EE2,347.97
1798,IN-2018-139465,2018-08-27,2018-08-30,0,MR-17545,2,India,Delhi,1,OFF-BI-10003910,1,3,DXL Angle-View Binders with Locking Rings by Samsill,37.008
1799,IN-2017-100965,2017-07-07,2017-07-11,3,RM-19375,0,India,Delhi,3,FUR-FU-10003039,0,9,Howard Miller 11-1/2 Diameter Grantwood Wall Clock,215.65
1800,IN-2017-121034,2017-08-08,2017-08-10,2,JF-15565,0,India,Delhi,0,OFF-FA-10000585,1,8,OIC Bulk Pack Metal Binder Clips,11.168
1801,IN-2017-121034,2017-08-08,2017-08-10,2,JF-15565,0,India,Delhi,0,OFF-PA-10001994,1,12,"Ink Jet Note and Greeting Cards, 8-1/2 x 5-1/2 Card Size",53.952
1802,IN-2017-149461,2017-11-13,2017-11-19,3,AS-10135,2,India,Delhi,3,FUR-FU-10004270,0,9,"Eldon Image Series Desk Accessories, Burgundy",4.18
1803,IN-2018-158379,2018-09-22,2018-09-26,2,JA-15970,0,India,Delhi,1,OFF-BI-10002498,1,3,Clear Mylar Reinforcing Strips,5.607
1804,IN-2018-158379,2018-09-22,2018-09-26,2,JA-15970,0,India,Delhi,1,OFF-SU-10002881,1,15,Martin Yale Chadless Opener Electric Letter Opener,4663.736
1805,IN-2018-158379,2018-09-22,2018-09-26,2,JA-15970,0,India,Delhi,1,TEC-AC-10002926,2,0,Logitech Wireless Marathon Mouse M705,79.984
1806,IN-2017-116729,2017-12-25,2017-12-28,0,GK-14620,1,India,Delhi,3,TEC-PH-10002200,2,13,Samsung Galaxy Note 2,2575.944
1807,IN-2017-116729,2017-12-25,2017-12-28,0,GK-14620,1,India,Delhi,3,OFF-PA-10002005,1,12,Xerox 225,45.36
1808,IN-2017-116729,2017-12-25,2017-12-28,0,GK-14620,1,India,Delhi,3,TEC-AC-10001465,2,0,SanDisk Cruzer 64 GB USB Flash Drive,254.24
1809,IN-2017-164938,2017-02-11,2017-02-13,0,PB-19210,1,India,Delhi,0,TEC-PH-10004897,2,13,Mediabridge Sport Armband iPhone 5s,69.93
1810,IN-2017-165484,2017-10-23,2017-10-29,3,HK-14890,1,India,Delhi,0,FUR-FU-10001196,0,9,DAX Cubicle Frames - 8x10,16.156
1811,IN-2017-165484,2017-10-23,2017-10-29,3,HK-14890,1,India,Delhi,0,OFF-PA-10000595,1,12,Xerox 1929,54.816
1812,IN-2015-132612,2015-06-09,2015-06-11,2,FO-14305,0,India,Delhi,2,FUR-TA-10004534,0,16,Bevis 44 x 96 Conference Tables,1441.3
1813,IN-2018-161193,2018-11-20,2018-11-26,3,BT-11680,0,India,Delhi,1,FUR-FU-10001861,0,9,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6
1814,IN-2018-161193,2018-11-20,2018-11-26,3,BT-11680,0,India,Delhi,1,FUR-FU-10000206,0,9,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",4.656
1815,IN-2016-131597,2016-09-14,2016-09-18,3,SP-20620,1,India,Delhi,3,FUR-TA-10002607,0,16,KI Conference Tables,170.136
1816,IN-2016-164833,2016-06-04,2016-06-04,1,LL-16840,0,India,Delhi,3,OFF-LA-10000443,1,10,Avery 501,7.38
1817,IN-2016-164833,2016-06-04,2016-06-04,1,LL-16840,0,India,Delhi,3,OFF-AR-10004685,1,2,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.26
1818,IN-2016-125423,2016-12-13,2016-12-15,2,MC-17575,0,India,Delhi,3,OFF-LA-10001771,1,10,Avery 513,9.96
1819,IN-2015-130379,2015-05-25,2015-05-29,3,JL-15235,0,India,Delhi,0,OFF-AP-10001394,1,1,Harmony Air Purifier,75.6
1820,IN-2015-130379,2015-05-25,2015-05-29,3,JL-15235,0,India,Delhi,0,FUR-FU-10002553,0,9,"Electrix Incandescent Magnifying Lamp, Black",29.32
1821,IN-2017-168956,2017-02-16,2017-02-20,3,EA-14035,1,India,Delhi,0,OFF-AP-10004233,1,1,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.064
1822,IN-2017-168956,2017-02-16,2017-02-20,3,EA-14035,1,India,Delhi,0,OFF-FA-10000304,1,8,Advantus Push Pins,6.976
1823,IN-2017-168956,2017-02-16,2017-02-20,3,EA-14035,1,India,Delhi,0,FUR-CH-10004754,0,5,"Global Stack Chair with Arms, Black",62.958
1824,IN-2017-168956,2017-02-16,2017-02-20,3,EA-14035,1,India,Delhi,0,OFF-PA-10000809,1,12,Xerox 206,5.184
1825,IN-2017-167507,2017-12-22,2017-12-28,3,SA-20830,0,India,Delhi,3,OFF-BI-10003694,1,3,"Avery 3 1/2 Diskette Storage Pages, 10/Pack",31.32
1826,IN-2017-167507,2017-12-22,2017-12-28,3,SA-20830,0,India,Delhi,3,FUR-FU-10001935,0,9,3M Hangers With Command Adhesive,11.84
1827,IN-2017-167507,2017-12-22,2017-12-28,3,SA-20830,0,India,Delhi,3,FUR-FU-10002878,0,9,Seth Thomas 14 Day/Date Wall Clock,22.784
1828,IN-2017-109344,2017-02-08,2017-02-11,2,CH-12070,2,India,Delhi,2,TEC-PH-10002624,2,13,Samsung Galaxy S4 Mini,1127.976
1829,IN-2016-140851,2016-07-13,2016-07-15,2,ND-18460,1,India,Delhi,2,OFF-PA-10000019,1,12,Xerox 1931,38.88
1830,IN-2015-103373,2015-05-18,2015-05-24,3,BS-11755,0,India,Delhi,1,TEC-PH-10002885,2,13,Apple iPhone 5,779.796
1831,IN-2018-145884,2018-10-21,2018-10-21,1,SL-20155,2,India,Delhi,0,TEC-PH-10000895,2,13,Polycom VVX 310 VoIP phone,1439.92
1832,IN-2018-145884,2018-10-21,2018-10-21,1,SL-20155,2,India,Delhi,0,FUR-TA-10002356,0,16,Bevis Boat-Shaped Conference Table,262.11
1833,IN-2016-131422,2016-11-05,2016-11-09,3,GB-14530,1,India,Delhi,2,FUR-CH-10001270,0,5,Harbour Creations Steel Folding Chair,207.0
1834,IN-2018-162691,2018-08-01,2018-08-07,3,AS-10045,1,India,Delhi,0,TEC-MA-10000488,2,11,Bady BDG101FRU Card Printer,1439.982
1835,IN-2018-162691,2018-08-01,2018-08-07,3,AS-10045,1,India,Delhi,0,OFF-PA-10003729,1,12,Xerox 1998,36.288
1836,IN-2015-141278,2015-06-21,2015-06-24,0,RM-19375,0,India,Delhi,1,OFF-AR-10003056,1,2,Newell 341,21.4
1837,IN-2018-122693,2018-02-19,2018-02-21,2,NH-18610,1,India,Delhi,2,OFF-AP-10002518,1,1,Kensington 7 Outlet MasterPiece Power Center,1245.86
1838,IN-2015-117345,2015-08-01,2015-08-05,3,BF-10975,1,India,Delhi,2,OFF-LA-10000240,1,10,Self-Adhesive Address Labels for Typewriters by Universal,17.544
1839,IN-2015-117345,2015-08-01,2015-08-05,3,BF-10975,1,India,Delhi,2,FUR-FU-10000629,0,9,9-3/4 Diameter Round Wall Clock,44.128
1840,IN-2015-117345,2015-08-01,2015-08-05,3,BF-10975,1,India,Delhi,2,OFF-AP-10001005,1,1,Honeywell Quietcare HEPA Air Cleaner,62.92
1841,IN-2015-117345,2015-08-01,2015-08-05,3,BF-10975,1,India,Delhi,2,OFF-PA-10002377,1,12,Xerox 1916,78.304
1842,IN-2017-157763,2017-07-18,2017-07-23,3,KH-16330,1,India,Delhi,2,FUR-CH-10000988,0,5,Hon Olson Stacker Stools,140.81
1843,IN-2016-135391,2016-02-09,2016-02-11,2,FA-14230,1,India,Delhi,0,OFF-LA-10001074,1,10,Round Specialty Laser Printer Labels,40.096
1844,IN-2016-135391,2016-02-09,2016-02-11,2,FA-14230,1,India,Delhi,0,FUR-FU-10001986,0,9,"Dana Fluorescent Magnifying Lamp, White, 36",40.784
1845,IN-2018-113852,2018-07-29,2018-08-02,3,GW-14605,0,India,Delhi,3,TEC-AC-10003027,2,0,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57
1846,IN-2018-158512,2018-01-12,2018-01-17,2,DA-13450,2,India,Delhi,1,OFF-PA-10001804,1,12,Xerox 195,40.08
1847,IN-2018-158512,2018-01-12,2018-01-17,2,DA-13450,2,India,Delhi,1,FUR-FU-10004973,0,9,Flat Face Poster Frame,37.68
1848,IN-2018-128370,2018-09-10,2018-09-10,1,FH-14275,1,India,Delhi,3,FUR-CH-10002602,0,5,DMI Arturo Collection Mission-style Design Wood Chair,362.352
1849,IN-2018-128370,2018-09-10,2018-09-10,1,FH-14275,1,India,Delhi,3,OFF-BI-10004140,1,3,Avery Non-Stick Binders,7.184
1850,IN-2016-160472,2016-07-20,2016-07-25,2,RK-19300,0,India,Delhi,0,OFF-ST-10000464,1,14,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",34.76
1851,IN-2016-160472,2016-07-20,2016-07-25,2,RK-19300,0,India,Delhi,0,TEC-AC-10002253,2,0,Imation Bio 8GB USB Flash Drive Imation Corp,831.2
1852,IN-2016-160472,2016-07-20,2016-07-25,2,RK-19300,0,India,Delhi,0,OFF-PA-10000528,1,12,Xerox 1981,26.4
1853,IN-2016-160472,2016-07-20,2016-07-25,2,RK-19300,0,India,Delhi,0,OFF-EN-10000483,1,7,"White Envelopes, White Envelopes with Clear Poly Window",106.75
1854,IN-2016-160472,2016-07-20,2016-07-25,2,RK-19300,0,India,Delhi,0,OFF-PA-10003129,1,12,Tops White Computer Printout Paper,97.82
1855,IN-2016-160472,2016-07-20,2016-07-25,2,RK-19300,0,India,Delhi,0,OFF-ST-10003442,1,14,Eldon Portable Mobile Manager,141.4
1856,IN-2015-114643,2015-06-13,2015-06-17,3,FM-14215,1,India,Delhi,3,OFF-AR-10003631,1,2,Staples in misc. colors,14.52
1857,IN-2018-158218,2018-05-12,2018-05-15,2,AC-10420,1,India,Delhi,0,OFF-ST-10000563,1,14,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92
1858,IN-2018-158218,2018-05-12,2018-05-15,2,AC-10420,1,India,Delhi,0,OFF-BI-10002133,1,3,"Wilson Jones Elliptical Ring 3 1/2 Capacity Binders, 800 sheets",34.24
1859,IN-2016-121608,2016-09-03,2016-09-05,0,JB-15400,1,India,Delhi,1,OFF-AP-10002311,1,1,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62
1860,IN-2016-121608,2016-09-03,2016-09-05,0,JB-15400,1,India,Delhi,1,TEC-PH-10004959,2,13,Classic Ivory Antique Telephone ZL1810,100.49
1861,IN-2018-121251,2018-03-26,2018-03-27,0,GM-14440,0,India,Delhi,1,FUR-BO-10001918,0,4,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",257.568
1862,IN-2018-121251,2018-03-26,2018-03-27,0,GM-14440,0,India,Delhi,1,TEC-PH-10004896,2,13,Nokia Lumia 521 (T-Mobile),119.96
1863,IN-2015-151078,2015-11-12,2015-11-12,1,RF-19840,0,India,Delhi,0,OFF-ST-10001328,1,14,"Personal Filing Tote with Lid, Black/Gray",49.632
1864,IN-2017-100839,2017-10-13,2017-10-17,3,NC-18625,1,India,Delhi,3,FUR-TA-10004575,0,16,Hon 5100 Series Wood Tables,727.45
1865,IN-2017-100839,2017-10-13,2017-10-17,3,NC-18625,1,India,Delhi,3,FUR-FU-10001617,0,9,Executive Impressions 8-1/2 Career Panel/Partition Cubicle Clock,24.96
1866,IN-2018-116659,2018-11-12,2018-11-12,1,NG-18355,1,India,Delhi,1,TEC-PH-10002824,2,13,Jabra SPEAK 410 Multidevice Speakerphone,370.782
1867,IN-2018-118857,2018-04-15,2018-04-18,0,AH-10075,1,India,Delhi,3,FUR-FU-10004460,0,9,Howard Miller 12 Round Wall Clock,196.45
1868,IN-2016-127110,2016-06-25,2016-07-01,3,CH-12070,2,India,Delhi,1,OFF-PA-10003309,1,12,Xerox 211,31.104
1869,IN-2016-127110,2016-06-25,2016-07-01,3,CH-12070,2,India,Delhi,1,OFF-ST-10002554,1,14,Tennsco Industrial Shelving,78.256
1870,IN-2017-148201,2017-08-26,2017-08-29,2,CC-12145,0,India,Delhi,3,OFF-PA-10000019,1,12,Xerox 1931,6.48
1871,IN-2015-116932,2015-07-21,2015-07-25,3,ME-18010,1,India,Delhi,3,OFF-AR-10002067,1,2,Newell 334,99.2
1872,IN-2015-116932,2015-07-21,2015-07-25,3,ME-18010,1,India,Delhi,3,FUR-CH-10001215,0,5,Global Troy Executive Leather Low-Back Tilter,801.568
1873,IN-2015-116932,2015-07-21,2015-07-25,3,ME-18010,1,India,Delhi,3,FUR-TA-10004175,0,16,Hon 30 x 60 Table with Locking Drawer,272.848
1874,IN-2018-142888,2018-11-21,2018-11-25,3,BP-11230,0,India,Delhi,3,FUR-TA-10004767,0,16,Safco Drafting Table,70.98
1875,IN-2015-147914,2015-06-04,2015-06-09,3,MP-17470,2,India,Delhi,1,OFF-PA-10001685,1,12,Easy-staple paper,16.224
1876,IN-2017-112977,2017-03-10,2017-03-16,3,CJ-12010,0,India,Delhi,1,FUR-BO-10003272,0,4,OSullivan Living Dimensions 5-Shelf Bookcases,176.784
1877,IN-2018-112039,2018-03-25,2018-03-29,3,JC-15775,0,India,Delhi,0,TEC-PH-10000984,2,13,Panasonic KX-TG9471B,470.376
1878,IN-2018-118885,2018-12-29,2019-01-02,3,JG-15160,0,India,Delhi,3,FUR-CH-10002880,0,5,"Global High-Back Leather Tilter, Burgundy",393.568
